avg_vote,metascore,reviews_from_users,reviews_from_critics,tomatometer_rating,audience_rating,usa_gross_income,worlwide_gross_income
4.9,32.0,169.0,49.0,13,34.0, 33426971, 39976235
6.5,47.0,80.0,158.0,55,52.0, 2926565, 3982459
5.4,36.0,107.0,69.0,43,44.0, 48360547, 52970014
6.6,57.0,73.0,43.0,51,54.0, 1435016, 2006391
6.4,52.0,470.0,171.0,52,56.0, 35746370, 55305279
6.8,64.0,609.0,212.0,81,64.0, 31597131, 52223306
6.6,43.0,37.0,43.0,61,56.0, 36706141, 44460850
7.6,76.0,972.0,231.0,80,89.0, 52364010, 71441250
5.1,25.0,85.0,51.0,9,39.0, 14036406, 14277032
6.3,63.0,127.0,109.0,75,51.0, 3209481, 3646994
6.3,38.0,338.0,86.0,42,66.0, 8364691, 8382938
6.1,36.0,139.0,109.0,11,62.0, 26736098, 44350926
5.9,50.0,152.0,80.0,35,40.0, 9692135, 19322135
8.1,90.0,926.0,302.0,99,86.0, 380843261, 969023261
2.8,20.0,69.0,14.0,8,30.0, 1648818, 1675706
6.6,48.0,397.0,133.0,52,74.0, 226164286, 347325802
6.0,65.0,30.0,17.0,74,44.0, 13411, 13411
7.1,63.0,378.0,93.0,66,75.0, 62362560, 143049560
4.9,36.0,163.0,73.0,16,31.0, 10727683, 12302219
6.7,58.0,281.0,125.0,61,52.0, 35168966, 65716126
5.9,25.0,300.0,103.0,14,51.0, 43905746, 74005691
5.0,35.0,535.0,138.0,30,38.0, 153294164, 275650703
7.5,60.0,476.0,195.0,77,82.0, 176387405, 383257136
7.0,74.0,115.0,80.0,83,71.0, 3288164, 3706652
8.2,72.0,1243.0,207.0,74,93.0, 170742341, 316791257
6.9,27.0,386.0,130.0,42,60.0, 27807266, 37317558
6.1,50.0,162.0,99.0,47,40.0, 22449000, 29676703
6.1,35.0,33.0,39.0,43,83.0, 22235901, 22391450
7.0,67.0,275.0,181.0,79,75.0, 16007718, 33013805
4.7,55.0,157.0,78.0,34,27.0, 5350371, 7093284
1.9,9.0,127.0,36.0,0,24.0, 9219388, 9448644
4.7,15.0,119.0,56.0,8,23.0, 15550605, 18191005
5.2,39.0,20.0,9.0,40,36.0, 1000, 1000
6.6,58.0,255.0,121.0,51,68.0, 36845124, 64437847
6.1,71.0,101.0,90.0,78,57.0, 2891288, 3200241
6.4,61.0,91.0,68.0,55,56.0, 336620, 4172703
5.4,53.0,310.0,191.0,48,32.0, 17322606, 45867333
5.3,43.0,18.0,23.0,52,18.0, 8169, 8169
7.0,43.0,298.0,102.0,52,74.0, 18244060, 27642707
7.4,49.0,545.0,144.0,41,75.0, 50338485, 65001485
7.1,70.0,215.0,132.0,84,79.0, 10465659, 12633747
7.3,78.0,915.0,278.0,80,77.0, 17844216, 24665649
6.6,70.0,459.0,455.0,84,63.0, 75658097, 135458097
7.4,64.0,36.0,42.0,78,79.0, 442813, 878325
7.1,68.0,31.0,27.0,81,88.0, 33236, 33236
5.5,15.0,349.0,109.0,4,31.0, 22163442, 33953442
5.4,40.0,69.0,35.0,29,38.0, 17294293, 18634654
6.2,48.0,224.0,114.0,46,61.0, 41076018, 43325009
6.2,51.0,307.0,126.0,33,50.0, 28082366, 160466000
7.5,80.0,666.0,168.0,80,84.0, 41675994, 108846072
7.0,63.0,413.0,171.0,76,82.0, 4059680, 9304609
5.3,28.0,96.0,122.0,25,33.0, 257412, 5874530
7.3,71.0,111.0,56.0,77,76.0, 490475, 515900
7.2,73.0,380.0,195.0,86,77.0, 145794338, 273144151
4.1,37.0,78.0,38.0,30,32.0, 16990825, 18012097
7.0,75.0,420.0,167.0,93,55.0, 41385278, 130549455
6.1,55.0,155.0,44.0,64,45.0, 605562, 2622015
8.0,60.0,631.0,224.0,70,89.0, 1535286, 16689283
7.6,28.0,455.0,122.0,35,87.0, 40311852, 97818139
5.5,45.0,435.0,175.0,40,38.0, 91047077, 167164779
5.7,32.0,398.0,94.0,29,55.0, 38252284, 66468332
7.1,65.0,757.0,150.0,63,84.0, 78122718, 115374915
5.9,34.0,35.0,41.0,30,77.0, 25916319, 26306533
5.7,25.0,242.0,90.0,22,67.0, 40007742, 51801187
6.3,29.0,110.0,36.0,26,79.0, 31178740, 31283740
6.6,46.0,152.0,87.0,46,49.0, 4850753, 14569744
6.4,30.0,504.0,76.0,8,64.0, 12882934, 12923936
6.6,57.0,127.0,79.0,58,52.0, 9250301, 12150301
5.8,69.0,188.0,73.0,77,64.0, 39089928, 41604473
6.1,48.0,197.0,94.0,44,65.0, 69599016, 73839240
5.5,25.0,107.0,53.0,13,54.0, 10200032, 12517488
5.5,42.0,87.0,52.0,21,27.0, 22771646, 24516772
5.8,49.0,82.0,81.0,45,38.0, 48430258, 115121981
5.6,48.0,149.0,93.0,48,42.0, 30307416, 38068353
7.0,67.0,135.0,48.0,81,79.0, 3802390, 3809226
5.8,24.0,302.0,118.0,22,59.0, 126293452, 171269535
5.9,50.0,45.0,32.0,43,61.0, 32500, 716888
7.2,90.0,654.0,182.0,86,78.0, 41308615, 87754044
6.9,72.0,232.0,126.0,76,80.0, 4777465, 6919198
6.2,58.0,93.0,76.0,48,47.0, 12764657, 14946150
7.4,35.0,993.0,79.0,27,78.0, 41281092, 47494916
5.1,29.0,104.0,66.0,24,39.0, 81172560, 115035090
7.0,57.0,383.0,152.0,78,79.0, 1239183, 1239183
5.6,69.0,34.0,38.0,80,51.0, 40108697, 60694737
5.8,31.0,125.0,85.0,28,44.0, 14448589, 16872671
7.0,58.0,96.0,55.0,53,77.0, 213137, 223426
6.8,41.0,202.0,93.0,37,75.0, 411119, 685608
5.1,29.0,214.0,86.0,15,32.0, 28564995, 34411240
7.1,61.0,168.0,104.0,69,81.0, 16357770, 21672284
4.5,17.0,83.0,55.0,7,28.0, 4842259, 10959475
5.4,38.0,63.0,83.0,19,30.0, 47901582, 186303759
6.3,53.0,48.0,40.0,45,51.0, 458232, 458232
4.8,31.0,268.0,81.0,38,24.0, 12840842, 16446271
5.5,32.0,166.0,102.0,25,25.0, 38082712, 77885672
5.1,36.0,48.0,5.0,37,54.0, 14369, 14369
5.8,37.0,131.0,26.0,41,45.0, 6073, 68716
6.1,57.0,33.0,20.0,52,44.0, 128911, 818970
4.9,18.0,137.0,63.0,7,36.0, 8600126, 15020293
6.0,33.0,33.0,11.0,50,54.0, 21679, 21679
5.5,35.0,680.0,185.0,29,35.0, 33715436, 81240406
5.6,63.0,132.0,29.0,69,40.0, 144008, 144008
7.0,69.0,523.0,155.0,85,67.0, 31273922, 45011434
6.7,59.0,2386.0,221.0,73,67.0, 227966634, 408247917
7.1,79.0,405.0,407.0,91,, 7100177, 23737523
7.1,79.0,405.0,407.0,83,69.0, 7100177, 23737523
6.5,36.0,55.0,31.0,36,66.0, 134736, 163348
6.8,69.0,81.0,55.0,80,58.0, 3065921, 3369654
7.5,72.0,94.0,83.0,82,81.0, 201546, 2845696
5.6,54.0,1471.0,277.0,62,29.0, 132177234, 245285165
5.8,41.0,206.0,70.0,35,62.0, 36105433, 50732139
5.3,42.0,1047.0,285.0,44,35.0, 102543518, 179179718
5.3,38.0,132.0,99.0,17,27.0, 22219192, 34268701
7.2,60.0,772.0,218.0,68,74.0, 93149898, 209196298
5.9,37.0,142.0,107.0,27,39.0, 32130627, 55003135
7.6,30.0,1144.0,183.0,33,81.0, 57938693, 95707652
7.6,31.0,429.0,138.0,19,81.0, 19955598, 38955598
6.3,41.0,434.0,135.0,39,58.0, 279261160, 514837517
5.4,30.0,211.0,87.0,21,29.0, 50547998, 104391623
6.6,76.0,66.0,44.0,80,65.0, 465310, 476551
4.7,45.0,169.0,108.0,39,27.0, 2512846, 3438804
4.8,18.0,35.0,27.0,8,65.0, 10097538, 10229331
3.6,18.0,218.0,73.0,5,28.0, 598645, 1036520
6.6,56.0,286.0,148.0,43,58.0, 52802140, 101191884
5.5,,50.0,18.0,25,25.0, 181600, 1440653
5.5,,50.0,18.0,11,55.0, 181600, 1440653
5.6,26.0,96.0,59.0,25,25.0, 52543632, 54323210
5.6,26.0,96.0,59.0,11,55.0, 52543632, 54323210
6.7,50.0,416.0,139.0,43,71.0, 6532619, 11832822
7.3,84.0,289.0,200.0,88,71.0, 7084227, 25038417
6.2,44.0,232.0,169.0,18,63.0, 140125968, 258022233
6.8,51.0,464.0,179.0,54,73.0, 25296447, 43928932
5.8,35.0,67.0,25.0,26,75.0, 33253609, 33526835
6.5,32.0,154.0,53.0,14,72.0, 4430101, 11705002
6.9,53.0,752.0,85.0,46,83.0, 29077547, 31670620
6.2,62.0,777.0,173.0,54,44.0, 213307889, 296655431
6.5,70.0,68.0,58.0,69,62.0, 811299, 890502
3.4,16.0,399.0,103.0,3,18.0, 13258249, 18902015
5.6,27.0,93.0,78.0,24,35.0, 15545431, 17432163
7.4,63.0,893.0,236.0,83,80.0, 262450136, 879465594
3.3,12.0,324.0,51.0,1,33.0, 40388794, 43411001
6.1,32.0,550.0,201.0,40,54.0, 15418790, 28650575
5.2,26.0,170.0,16.0,22,, 1305964, 1305964
6.9,71.0,108.0,72.0,84,75.0, 5853194, 7777790
6.7,38.0,683.0,210.0,29,65.0, 57761012, 115772733
5.6,,10.0,9.0,33,41.0, 32033, 32033
5.6,,10.0,9.0,29,44.0, 32033, 32033
6.4,52.0,39.0,19.0,60,58.0, 405792, 750582
6.5,58.0,58.0,36.0,66,90.0, 27363891, 28316451
4.6,23.0,138.0,62.0,3,38.0, 15567860, 19233280
5.4,35.0,147.0,109.0,16,33.0, 33561137, 50732945
6.4,33.0,232.0,129.0,24,57.0, 4480744, 21148829
7.7,86.0,755.0,663.0,96,90.0, 136025503, 232325503
6.7,71.0,21.0,28.0,94,73.0, 11000, 11000
7.2,75.0,514.0,214.0,89,69.0, 441226247, 923075336
7.1,77.0,591.0,127.0,75,54.0, 116750901, 242875078
7.5,80.0,364.0,153.0,91,88.0, 20779666, 41062976
6.6,40.0,387.0,113.0,0,20.0, 36024076, 57479076
6.6,40.0,387.0,113.0,21,58.0, 36024076, 57479076
6.6,66.0,151.0,102.0,72,61.0, 2063196, 2704951
6.7,51.0,41.0,40.0,51,55.0, 179751, 179751
5.5,48.0,498.0,154.0,40,34.0, 31186896, 73498611
7.0,55.0,66.0,67.0,64,78.0, 1487645, 4141740
5.4,41.0,96.0,142.0,25,53.0, 108085305, 183953723
5.3,50.0,96.0,99.0,53,29.0, 50030461, 103951461
6.8,71.0,126.0,90.0,71,78.0, 549666, 579986
2.5,18.0,422.0,127.0,6,13.0, 6087542, 7266209
6.9,63.0,67.0,58.0,79,76.0, 1179035, 6586341
6.2,58.0,191.0,155.0,66,54.0, 60476872, 88323487
5.6,61.0,211.0,71.0,61,58.0, 40390647, 51843679
5.6,28.0,465.0,129.0,11,45.0, 19481943, 43935763
7.3,78.0,222.0,143.0,94,82.0, 8112414, 13904766
5.6,36.0,326.0,175.0,23,37.0, 35667218, 63102666
6.1,54.0,302.0,102.0,61,61.0, 254683, 254683
6.6,58.0,304.0,124.0,68,75.0, 150277, 264349
6.3,66.0,152.0,89.0,82,62.0, 75782105, 77063924
5.6,56.0,780.0,265.0,62,44.0, 21158188, 30553394
5.6,56.0,780.0,265.0,0,12.0, 21158188, 30553394
5.8,63.0,183.0,63.0,82,70.0, 56399184, 57588485
7.9,82.0,1550.0,292.0,90,86.0, 249975996, 796093802
6.7,73.0,127.0,66.0,68,69.0, 647054, 4053156
6.5,45.0,280.0,141.0,34,60.0, 63860942, 141337989
5.6,48.0,117.0,82.0,55,42.0, 139236327, 172855065
6.2,52.0,487.0,73.0,42,60.0, 135645823, 195745823
5.3,50.0,107.0,62.0,53,44.0, 28442574, 33082548
5.6,39.0,231.0,122.0,34,49.0, 132716677, 164729679
5.5,28.0,201.0,90.0,20,47.0, 56127162, 101564935
5.5,49.0,357.0,155.0,35,54.0, 110003217, 220673217
6.4,,53.0,5.0,50,73.0, 1250798, 1250798
5.8,36.0,190.0,107.0,25,52.0, 34712347, 56489558
5.5,56.0,167.0,68.0,41,49.0, 42734455, 55534455
7.0,45.0,123.0,89.0,51,85.0, 143121, 143121
6.0,48.0,312.0,146.0,36,49.0, 160861908, 363530196
7.6,67.0,464.0,215.0,78,85.0, 13084595, 23932055
7.0,70.0,493.0,193.0,78,75.0, 60060328, 76488889
3.7,19.0,276.0,93.0,0,19.0, 14307963, 20154899
6.2,57.0,223.0,116.0,42,49.0, 5381908, 22954068
6.5,60.0,30.0,33.0,66,56.0, 48058, 48058
5.2,47.0,71.0,39.0,57,51.0, 51432760, 62274780
7.7,67.0,649.0,232.0,82,87.0, 51680613, 116650613
6.4,64.0,275.0,151.0,53,40.0, 26235081, 31794718
6.2,38.0,482.0,185.0,48,58.0, 46961214, 90342474
7.3,64.0,748.0,143.0,62,75.0, 52159536, 90259536
7.1,71.0,101.0,84.0,78,75.0, 1587173, 3651462
6.7,59.0,143.0,118.0,69,70.0, 12251640, 23014206
7.4,81.0,708.0,257.0,85,80.0, 93927920, 210327920
7.0,71.0,332.0,105.0,77,76.0, 67406573, 71406573
5.8,30.0,800.0,212.0,17,44.0, 66465204, 179265204
7.0,70.0,183.0,132.0,84,74.0, 2528664, 3282321
5.3,36.0,52.0,75.0,12,29.0, 5884190, 6432551
6.9,55.0,116.0,108.0,53,70.0, 1571504, 9439660
6.5,63.0,166.0,127.0,64,58.0, 41088845, 55495563
6.8,68.0,42.0,87.0,66,66.0, 1010194, 23328518
7.1,61.0,375.0,166.0,73,75.0, 49443628, 80154140
6.1,42.0,281.0,110.0,42,59.0, 93354851, 199043242
6.4,43.0,156.0,105.0,40,44.0, 3212310, 13585075
5.0,41.0,104.0,79.0,39,31.0, 47938330, 58795814
6.0,47.0,49.0,33.0,29,36.0, 13728902, 15249308
7.6,55.0,1090.0,227.0,63,72.0, 59696144, 244931766
6.6,48.0,413.0,97.0,33,69.0, 43734876, 86468162
6.3,65.0,197.0,234.0,23,27.0, 63536011, 114281051
6.3,65.0,197.0,234.0,75,55.0, 63536011, 114281051
5.7,35.0,96.0,67.0,16,44.0, 10391003, 10772580
5.5,45.0,79.0,64.0,39,40.0, 337174, 435625
6.0,33.0,981.0,447.0,22,47.0, 36392502, 89792502
6.7,46.0,625.0,193.0,48,57.0, 242829261, 484592874
7.7,70.0,569.0,200.0,80,86.0, 16290476, 60427839
7.5,71.0,475.0,160.0,74,83.0, 13040288, 16763804
7.2,83.0,143.0,60.0,96,83.0, 2078661, 2816116
7.4,67.0,518.0,162.0,79,84.0, 58331254, 68296293
6.9,38.0,202.0,77.0,36,79.0, 52333738, 53293628
7.3,83.0,1407.0,316.0,93,82.0, 373585825, 783766341
6.3,54.0,92.0,97.0,55,63.0, 32647042, 33589427
6.0,44.0,264.0,150.0,27,60.0, 40226215, 261703979
7.1,73.0,637.0,265.0,75,79.0, 244082982, 461983149
5.5,39.0,129.0,84.0,27,48.0, 104297061, 164433867
6.1,41.0,55.0,37.0,50,64.0, 82157, 94615
6.7,54.0,346.0,144.0,46,64.0, 67303450, 108040622
2.0,15.0,591.0,142.0,3,10.0, 10249719, 13818181
8.0,90.0,913.0,295.0,97,75.0, 261441092, 631606713
6.9,66.0,898.0,333.0,70,69.0, 134029801, 397850012
4.2,24.0,309.0,116.0,6,18.0, 1900451, 11665465
5.7,64.0,166.0,103.0,56,50.0, 20991364, 68514844
5.6,32.0,105.0,73.0,11,41.0, 14218698, 15368897
7.0,69.0,217.0,141.0,77,69.0, 8291572, 10464788
6.2,35.0,672.0,204.0,20,60.0, 51201453, 129342769
6.6,69.0,95.0,117.0,71,71.0, 1328679, 1919197
8.0,58.0,848.0,248.0,75,89.0, 66809693, 122919055
6.4,47.0,1193.0,247.0,44,50.0, 186740799, 542771772
6.9,64.0,465.0,167.0,83,78.0, 173840591, 220885524
5.6,45.0,96.0,45.0,27,64.0, 14195227, 14308132
6.3,36.0,157.0,41.0,29,75.0, 742898, 782606
6.3,36.0,157.0,41.0,60,82.0, 742898, 782606
7.2,63.0,989.0,225.0,39,72.0, 47398413, 211652051
8.2,71.0,615.0,333.0,83,92.0, 13657115, 23057115
5.9,38.0,397.0,106.0,36,50.0, 127154901, 236350661
5.3,37.0,143.0,97.0,21,71.0, 30308417, 62228395
6.3,64.0,125.0,61.0,56,66.0, 1420578, 1599804
5.9,38.0,105.0,88.0,18,47.0, 17871255, 30016165
6.3,40.0,66.0,26.0,67,59.0, 25032, 459098
7.1,73.0,194.0,133.0,91,79.0, 2220008, 2944752
5.8,37.0,142.0,107.0,18,38.0, 8725813, 11416075
6.2,38.0,737.0,248.0,37,58.0, 80571655, 107362708
7.0,40.0,305.0,100.0,27,79.0, 13001257, 21741598
4.9,38.0,14.0,8.0,21,34.0, 16377, 16377
5.5,36.0,116.0,70.0,23,47.0, 22738671, 23727734
5.5,44.0,84.0,46.0,30,47.0, 38125247, 38620484
7.3,61.0,348.0,162.0,82,74.0, 36906460, 65565672
8.0,63.0,2146.0,286.0,79,86.0, 305413918, 654264015
4.6,36.0,87.0,64.0,23,54.0, 22076772, 23510601
5.2,29.0,24.0,11.0,16,81.0, 254293, 254293
5.1,49.0,47.0,51.0,44,40.0, 37667746, 45490616
6.7,48.0,191.0,85.0,37,70.0, 10167373, 10777375
5.5,33.0,22.0,27.0,13,33.0, 30158, 30158
7.9,84.0,999.0,231.0,88,89.0, 90135191, 156595191
6.7,67.0,279.0,159.0,75,71.0, 155019340, 336002996
7.5,52.0,312.0,83.0,60,84.0, 42070939, 47913828
5.5,24.0,118.0,74.0,4,40.0, 16328471, 25449487
3.3,27.0,700.0,126.0,9,18.0, 40202379, 82102379
7.7,80.0,352.0,332.0,91,73.0, 75286229, 124596398
6.2,53.0,258.0,87.0,50,57.0, 22918387, 27388767
6.7,59.0,263.0,156.0,69,66.0, 47726342, 80981914
5.1,43.0,91.0,36.0,31,54.0, 34432201, 34622504
6.8,70.0,547.0,128.0,81,77.0, 4601043, 10128960
6.7,52.0,325.0,110.0,61,78.0, 43610723, 58878723
6.3,43.0,329.0,150.0,54,63.0, 104565114, 230990229
6.8,48.0,170.0,119.0,37,64.0, 85336277, 250397798
3.4,19.0,269.0,86.0,10,23.0, 26276465, 39267515
5.7,37.0,889.0,288.0,41,50.0, 82622655, 114908830
7.3,72.0,464.0,164.0,77,76.0, 120277854, 148336445
4.1,41.0,210.0,86.0,23,41.0, 21215059, 46546197
5.3,47.0,252.0,133.0,29,27.0, 30940691, 51142659
4.4,37.0,228.0,62.0,17,32.0, 26873932, 71022693
7.7,81.0,1933.0,311.0,88,74.0, 290417905, 896346229
5.8,42.0,5.0,14.0,33,38.0, 8106, 16290
5.0,34.0,162.0,98.0,22,39.0, 84216833, 181216833
5.7,45.0,195.0,71.0,29,44.0, 5001708, 7565807
4.0,,22.0,2.0,67,60.0, 3259, 3259
7.8,53.0,1197.0,178.0,67,67.0, 81001787, 115533700
7.8,53.0,1197.0,178.0,53,85.0, 81001787, 115533700
6.7,62.0,330.0,124.0,61,78.0, 8940582, 10156933
7.2,56.0,1763.0,204.0,54,73.0, 133378256, 497409852
6.8,64.0,97.0,75.0,73,75.0, 896993, 4856298
7.4,67.0,971.0,215.0,86,88.0, 26782316, 35825316
6.3,73.0,128.0,112.0,72,49.0, 2283914, 6415017
4.8,24.0,192.0,124.0,4,20.0, 14379751, 30114487
7.1,47.0,2814.0,395.0,49,80.0, 370782930, 610061517
6.1,55.0,312.0,178.0,62,49.0, 88237754, 170268750
6.1,57.0,360.0,78.0,65,70.0, 57231747, 96455697
5.7,59.0,68.0,54.0,69,48.0, 65111277, 65991448
6.6,52.0,14.0,14.0,32,84.0, 15520, 15520
6.1,56.0,139.0,251.0,44,34.0, 744296, 8784318
5.9,47.0,156.0,84.0,28,59.0, 28176497, 37666766
5.6,38.0,36.0,40.0,40,39.0, 39402572, 55250496
6.7,66.0,406.0,147.0,72,69.0, 124728738, 265328738
6.1,50.0,364.0,174.0,38,43.0, 5095038, 23925492
6.9,60.0,142.0,70.0,74,67.0, 31041759, 93400759
5.2,33.0,46.0,52.0,13,47.0, 16703799, 16930762
6.5,60.0,368.0,68.0,55,59.0, 32003620, 56051920
7.1,69.0,812.0,368.0,82,86.0, 134529403, 383531464
5.0,34.0,185.0,130.0,13,30.0, 75847266, 182290266
6.0,39.0,211.0,70.0,23,73.0, 14161590, 27685016
6.5,55.0,205.0,130.0,58,50.0, 27011180, 38364277
5.9,49.0,66.0,103.0,29,28.0, 5758950, 8382477
6.3,43.0,354.0,185.0,27,45.0, 53790451, 96269812
6.6,61.0,494.0,179.0,56,63.0, 187224490, 313500433
5.7,62.0,149.0,124.0,61,35.0, 33832741, 65784503
6.1,35.0,1363.0,124.0,24,57.0, 120177084, 300157638
5.8,39.0,145.0,236.0,17,31.0, 10664749, 24177137
5.1,30.0,19.0,16.0,7,39.0, 12551, 12551
5.9,35.0,24.0,17.0,24,60.0, 174318, 174318
7.0,65.0,116.0,93.0,76,74.0, 7739049, 14339171
7.1,69.0,240.0,301.0,89,76.0, 10724389, 18658381
6.2,45.0,54.0,43.0,23,36.0, 765637, 1079822
7.6,81.0,300.0,161.0,94,89.0, 5739376, 8701337
5.7,51.0,59.0,39.0,36,51.0, 100610, 100610
7.1,60.0,267.0,271.0,57,56.0, 31749894, 48428063
6.9,,16.0,1.0,64,68.0, 324977, 324977
7.3,46.0,80.0,135.0,50,75.0, 78378, 674918
5.9,44.0,282.0,56.0,26,47.0, 88097164, 171171424
6.8,48.0,485.0,149.0,45,65.0, 120908074, 196482882
6.7,61.0,504.0,193.0,54,51.0, 59952835, 100266865
7.1,59.0,819.0,232.0,56,70.0, 144801023, 347198023
6.2,57.0,153.0,134.0,50,59.0, 285585, 886018
7.0,45.0,257.0,35.0,45,79.0, 834685, 865028
6.0,64.0,626.0,201.0,71,46.0, 37762677, 57835751
5.6,39.0,1408.0,237.0,16,35.0, 34297191, 167298192
5.9,29.0,8.0,24.0,13,33.0, 54000, 54000
6.0,72.0,2399.0,443.0,75,61.0, 200081192, 391081192
5.8,38.0,381.0,209.0,14,45.0, 59694580, 141591324
5.7,46.0,24.0,38.0,31,57.0, 12264319, 12544254
6.6,34.0,72.0,26.0,32,71.0, 75076, 89781
5.1,43.0,190.0,102.0,23,25.0, 12512886, 14655628
6.3,46.0,911.0,177.0,31,59.0, 51882244, 203567857
6.5,47.0,321.0,114.0,41,81.0, 74541707, 100572044
7.5,68.0,308.0,121.0,80,90.0, 64378093, 64445708
6.7,69.0,351.0,322.0,86,72.0, 81562942, 167805466
6.5,58.0,657.0,210.0,55,60.0, 125544280, 362744280
6.0,38.0,105.0,93.0,25,61.0, 37486512, 49718611
7.7,73.0,446.0,196.0,80,87.0, 75331600, 123971376
7.0,49.0,163.0,110.0,52,67.0, 8586392, 18618284
6.9,57.0,402.0,173.0,54,73.0, 193595521, 542063846
8.0,69.0,582.0,209.0,80,91.0, 61649911, 108539911
6.6,53.0,227.0,121.0,48,66.0, 13456633, 18611951
5.7,38.0,39.0,57.0,26,61.0, 5645298, 5923000
5.9,51.0,503.0,241.0,38,39.0, 37916267, 105316267
7.1,56.0,201.0,117.0,55,81.0, 11273517, 13411957
5.2,37.0,74.0,50.0,26,34.0, 134711, 264505
5.9,25.0,244.0,68.0,12,53.0, 51438175, 70067909
6.6,61.0,886.0,497.0,66,58.0, 93050117, 286140700
6.3,56.0,509.0,143.0,52,63.0, 60062868, 92283851
6.6,55.0,387.0,185.0,63,75.0, 12785432, 20094909
6.6,59.0,69.0,60.0,47,62.0, 712275, 916051
6.4,65.0,550.0,333.0,62,59.0, 118311368, 293503354
4.7,34.0,395.0,201.0,11,29.0, 24409722, 56681566
6.0,33.0,45.0,27.0,40,48.0, 280351, 280351
4.2,32.0,390.0,140.0,13,21.0, 46752382, 67192859
6.3,64.0,284.0,165.0,64,53.0, 128200012, 260696994
7.8,72.0,886.0,277.0,83,90.0, 119519402, 186438883
4.5,32.0,48.0,57.0,14,31.0, 23630159, 28818995
5.9,38.0,523.0,86.0,25,59.0, 52411906, 129241130
5.5,47.0,429.0,291.0,44,24.0, 15051977, 33334176
6.7,59.0,133.0,48.0,50,67.0, 1029872, 1644653
4.5,29.0,51.0,44.0,6,44.0, 31203964, 31326183
6.5,60.0,244.0,115.0,65,62.0, 4434432, 8112712
5.7,38.0,13.0,15.0,36,37.0, 30142, 30142
6.1,46.0,135.0,64.0,18,60.0, 12195626, 12313323
6.3,59.0,177.0,122.0,61,57.0, 17001133, 41512007
6.3,36.0,34.0,24.0,19,52.0, 54702, 143451
7.0,50.0,1056.0,292.0,46,72.0, 75976178, 230884728
5.5,45.0,78.0,94.0,32,29.0, 19478106, 61746888
6.3,66.0,77.0,86.0,66,54.0, 2041014, 3361213
6.6,57.0,10.0,22.0,76,81.0, 49048, 49048
4.6,33.0,105.0,73.0,14,35.0, 29331068, 33111460
4.3,27.0,29.0,44.0,12,26.0, 694782, 694782
5.0,31.0,111.0,53.0,8,43.0, 9055921, 10592180
5.9,33.0,208.0,44.0,15,71.0, 10411980, 14867514
7.2,82.0,45.0,37.0,93,80.0, 870067, 994790
8.3,69.0,1729.0,521.0,89,88.0, 120540719, 321455689
5.3,36.0,118.0,74.0,22,37.0, 20698668, 22034832
7.7,61.0,511.0,222.0,77,83.0, 1082715, 8203235
5.2,33.0,96.0,84.0,13,19.0, 14470947, 14615099
5.0,40.0,412.0,150.0,35,51.0, 90710620, 178262620
6.5,49.0,102.0,103.0,45,58.0, 8402485, 18755936
2.2,20.0,264.0,74.0,6,16.0, 17018422, 57552641
7.3,55.0,666.0,157.0,61,74.0, 77872883, 218685607
7.1,79.0,208.0,191.0,90,75.0, 10254979, 16918723
7.3,62.0,658.0,269.0,56,82.0, 24020403, 34808403
5.5,36.0,164.0,87.0,11,52.0, 28444855, 38368909
5.5,36.0,164.0,87.0,20,53.0, 28444855, 38368909
6.4,55.0,42.0,24.0,71,60.0, 1100, 39663
4.9,33.0,116.0,69.0,11,47.0, 14071441, 21289826
6.7,46.0,253.0,87.0,42,64.0, 6318709, 8447615
5.9,21.0,25.0,12.0,12,53.0, 21398, 21398
7.2,70.0,697.0,213.0,73,79.0, 1266955, 10012022
6.9,64.0,53.0,158.0,63,52.0, 421307, 526245
6.6,46.0,544.0,198.0,46,65.0, 48022900, 92913171
6.2,38.0,326.0,144.0,22,55.0, 32682342, 65470529
5.9,29.0,153.0,92.0,14,68.0, 58169327, 69397368
5.6,26.0,223.0,166.0,6,26.0, 22532572, 72109200
5.1,56.0,104.0,85.0,53,51.0, 1339668, 1808166
6.7,65.0,236.0,189.0,75,65.0, 12594698, 17315318
6.7,65.0,236.0,189.0,73,65.0, 12594698, 17315318
6.9,76.0,636.0,361.0,73,67.0, 50824620, 93974620
6.8,55.0,204.0,125.0,53,67.0, 8334575, 13924471
6.8,63.0,224.0,124.0,74,63.0, 18761993, 28237190
6.5,57.0,228.0,272.0,67,53.0, 26307600, 53181600
5.5,,157.0,170.0,7,21.0, 10275638, 17840867
3.8,37.0,247.0,56.0,14,70.0, 40363810, 48631561
4.6,40.0,156.0,48.0,25,27.0, 32238923, 70992898
6.5,53.0,23.0,12.0,63,54.0, 10514, 10514
6.4,77.0,567.0,204.0,76,70.0, 198000317, 384335608
7.1,64.0,325.0,152.0,74,80.0, 18250550, 23936908
7.1,44.0,270.0,152.0,44,73.0, 6303762, 21733230
4.5,33.0,152.0,72.0,18,51.0, 14190750, 14821824
7.3,82.0,256.0,128.0,93,81.0, 7372734, 11098131
7.4,25.0,67.0,38.0,4,78.0, 205165, 1547008
6.3,38.0,145.0,118.0,18,52.0, 28331233, 61347797
6.6,72.0,1397.0,286.0,83,51.0, 206459076, 474968763
5.2,42.0,155.0,51.0,39,55.0, 97446, 97446
4.7,23.0,167.0,100.0,9,33.0, 22400154, 45109561
